Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,14014509,14367805
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,13757361,14093831
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17249596,17828712
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,17726319,18299951
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,177223,186603
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,99487,104346
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,32065744,33013815
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,32646077,33603791
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5698733,5569461
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5372157,5250206
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24911645,24794108
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25640421,25535311
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,1341741,1386250
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,847270,875245
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,35005295,34950007
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,36730034,36752428
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,242179,240864
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,234806,232975
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,413687,422763
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,404609,413844
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,5708,6104
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,4621,4904
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,690107,697774
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,679188,686512
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1844858,1872931
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1810758,1837875
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2594314,2670242
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2556625,2628922
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,12752,13321
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,10498,11008
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,4572254,4681655
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,4517484,4622682
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,19311,19256
Tonga,TON,"Population ages 0-14, female",SP.POP.0014.FE.IN,18128,18006
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,27907,27399
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,32868,33031
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,851,860
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,503,487
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,50151,49590
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,54891,55007
Trinidad and Tobago,TTO,"Population ages 0-14, male",SP.POP.0014.MA.IN,127226,125488
Trinidad and Tobago,TTO,"Population ages 0-14, female",SP.POP.0014.FE.IN,122691,121033
Trinidad and Tobago,TTO,"Population ages 15-64, male",SP.POP.1564.MA.IN,481134,480727
Trinidad and Tobago,TTO,"Population ages 15-64, female",SP.POP.1564.FE.IN,479625,478158
Trinidad and Tobago,TTO,"Population ages 80 and above, female",SP.POP.80UP.FE,11969,12600
Trinidad and Tobago,TTO,"Population ages 80 and above, male",SP.POP.80UP.MA,6303,6745
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,675404,676306
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,690401,691204
Tunisia,TUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,1544474,1534722
Tunisia,TUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,1453675,1446441
Tunisia,TUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,3968274,3992533
Tunisia,TUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,4081686,4108409
Tunisia,TUN,"Population ages 80 and above, female",SP.POP.80UP.FE,100809,103527
Tunisia,TUN,"Population ages 80 and above, male",SP.POP.80UP.MA,62299,63538
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,5997034,6033405
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,6122300,6167026
Turkiye,TUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,9601502,9491481
Turkiye,TUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,9255342,9143479
Turkiye,TUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,29209242,29355667
Turkiye,TUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,28654187,28801865
Turkiye,TUR,"Population ages 80 and above, female",SP.POP.80UP.FE,954743,980276
Turkiye,TUR,"Population ages 80 and above, male",SP.POP.80UP.MA,551711,553666
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,42453487,42606561
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,42526426,42719404
Turkmenistan,TKM,"Population ages 0-14, male",SP.POP.0014.MA.IN,1170594,1191356
Turkmenistan,TKM,"Population ages 0-14, female",SP.POP.0014.FE.IN,1120639,1140995
Turkmenistan,TKM,"Population ages 15-64, male",SP.POP.1564.MA.IN,2273398,2311712
Turkmenistan,TKM,"Population ages 15-64, female",SP.POP.1564.FE.IN,2373124,2405738
Turkmenistan,TKM,"Population ages 80 and above, female",SP.POP.80UP.FE,31559,30756
Turkmenistan,TKM,"Population ages 80 and above, male",SP.POP.80UP.MA,9218,8282
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,3542130,3611349
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,3688063,3753089
Turks and Caicos Islands,TCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,3638,3657
Turks and Caicos Islands,TCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,3867,3836
Turks and Caicos Islands,TCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17140,17216
Turks and Caicos Islands,TCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,16339,16455
Turks and Caicos Islands,TCA,"Population ages 80 and above, female",SP.POP.80UP.FE,636,636
Turks and Caicos Islands,TCA,"Population ages 80 and above, male",SP.POP.80UP.MA,442,444
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,22963,23133
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,22884,23065
Tuvalu,TUV,"Population ages 0-14, male",SP.POP.0014.MA.IN,1689,1687
Tuvalu,TUV,"Population ages 0-14, female",SP.POP.0014.FE.IN,1507,1513
Tuvalu,TUV,"Population ages 15-64, male",SP.POP.1564.MA.IN,3187,3091
Tuvalu,TUV,"Population ages 15-64, female",SP.POP.1564.FE.IN,3022,2908
Tuvalu,TUV,"Population ages 80 and above, female",SP.POP.80UP.FE,62,63
Tuvalu,TUV,"Population ages 80 and above, male",SP.POP.80UP.MA,33,33
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,5110,5021
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,4882,4795
Uganda,UGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,10553857,10769339
Uganda,UGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,10409034,10609428
Uganda,UGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,12492340,12931510
Uganda,UGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,12856728,13299924
Uganda,UGA,"Population ages 80 and above, female",SP.POP.80UP.FE,113891,115305
Uganda,UGA,"Population ages 80 and above, male",SP.POP.80UP.MA,52694,53042
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,23449750,24122612
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,23862969,24533989
Ukraine,UKR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3136204,2780769
Ukraine,UKR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2947932,2613343
Ukraine,UKR,"Population ages 15-64, male",SP.POP.1564.MA.IN,13520788,12395791
Ukraine,UKR,"Population ages 15-64, female",SP.POP.1564.FE.IN,14113789,12940649
Ukraine,UKR,"Population ages 80 and above, female",SP.POP.80UP.FE,1439855,1340275
Ukraine,UKR,"Population ages 80 and above, male",SP.POP.80UP.MA,495692,455709
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,19117441,17544336
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,21931325,20188500
United Arab Emirates,ARE,"Population ages 0-14, male",SP.POP.0014.MA.IN,841199,868454
United Arab Emirates,ARE,"Population ages 0-14, female",SP.POP.0014.FE.IN,818714,844480
United Arab Emirates,ARE,"Population ages 15-64, male",SP.POP.1564.MA.IN,5526174,5744113
United Arab Emirates,ARE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2723687,2848938
United Arab Emirates,ARE,"Population ages 80 and above, female",SP.POP.80UP.FE,8477,9681
United Arab Emirates,ARE,"Population ages 80 and above, male",SP.POP.80UP.MA,8280,9676
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6458376,6710892
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,3616601,3772859
United Kingdom,GBR,"Population ages 0-14, male",SP.POP.0014.MA.IN,6128110,6101622
United Kingdom,GBR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5822940,5797527
United Kingdom,GBR,"Population ages 15-64, male",SP.POP.1564.MA.IN,21391437,21552687
United Kingdom,GBR,"Population ages 15-64, female",SP.POP.1564.FE.IN,21615463,21748903
United Kingdom,GBR,"Population ages 80 and above, female",SP.POP.80UP.FE,2019359,2073968
United Kingdom,GBR,"Population ages 80 and above, male",SP.POP.80UP.MA,1414415,1459103
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,33367124,33648677
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,34423876,34701323
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,30586891,30230694
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,29008120,28696368
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,111184092,111349151
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,106104050,106256922
United States,USA,"Population ages 80 and above, female",SP.POP.80UP.FE,7531821,7837271
United States,USA,"Population ages 80 and above, male",SP.POP.80UP.MA,5025345,5293124
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,167519513,168286299
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,165751898,166628596
Upper middle income,UMC,"Population ages 0-14, male",SP.POP.0014.MA.IN,298668132,293104119
Upper middle income,UMC,"Population ages 0-14, female",SP.POP.0014.FE.IN,274411399,269771073
Upper middle income,UMC,"Population ages 15-64, male",SP.POP.1564.MA.IN,973702029,976756591
Upper middle income,UMC,"Population ages 15-64, female",SP.POP.1564.FE.IN,945935841,947728866
Upper middle income,UMC,"Population ages 80 and above, female",SP.POP.80UP.FE,35067091,35865771
Upper middle income,UMC,"Population ages 80 and above, male",SP.POP.80UP.MA,21621771,22010319
Upper middle income,UMC,"Population, male",SP.POP.TOTL.MA.IN,1413587470,1416082203
Upper middle income,UMC,"Population, female",SP.POP.TOTL.FE.IN,1397074964,1400782256
Uruguay,URY,"Population ages 0-14, male",SP.POP.0014.MA.IN,331356,324512
Uruguay,URY,"Population ages 0-14, female",SP.POP.0014.FE.IN,315184,308565
Uruguay,URY,"Population ages 15-64, male",SP.POP.1564.MA.IN,1106409,1109211
Uruguay,URY,"Population ages 15-64, female",SP.POP.1564.FE.IN,1108527,1110043
Uruguay,URY,"Population ages 80 and above, female",SP.POP.80UP.FE,110716,111847
Uruguay,URY,"Population ages 80 and above, male",SP.POP.80UP.MA,47314,47565
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1644412,1643010
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1746501,1745071
Uzbekistan,UZB,"Population ages 0-14, male",SP.POP.0014.MA.IN,5529701,5701155
Uzbekistan,UZB,"Population ages 0-14, female",SP.POP.0014.FE.IN,5150528,5305091
Uzbekistan,UZB,"Population ages 15-64, male",SP.POP.1564.MA.IN,11290000,11441401
Uzbekistan,UZB,"Population ages 15-64, female",SP.POP.1564.FE.IN,11031376,11174247
Uzbekistan,UZB,"Population ages 80 and above, female",SP.POP.80UP.FE,218982,216623
Uzbekistan,UZB,"Population ages 80 and above, male",SP.POP.80UP.MA,95610,94983
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,17618709,17982214
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,17320246,17670093
Vanuatu,VUT,"Population ages 0-14, male",SP.POP.0014.MA.IN,62622,63746
Vanuatu,VUT,"Population ages 0-14, female",SP.POP.0014.FE.IN,58951,59975
Vanuatu,VUT,"Population ages 15-64, male",SP.POP.1564.MA.IN,88850,91270
Vanuatu,VUT,"Population ages 15-64, female",SP.POP.1564.FE.IN,89631,91903
Vanuatu,VUT,"Population ages 80 and above, female",SP.POP.80UP.FE,769,757
Vanuatu,VUT,"Population ages 80 and above, male",SP.POP.80UP.MA,1060,1037
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,158130,161798
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,154916,158611
"Venezuela, RB",VEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3878713,3798528
"Venezuela, RB",VEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,3679740,3603213
"Venezuela, RB",VEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,8986567,9056885
"Venezuela, RB",VEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,9133892,9200749
"Venezuela, RB",VEN,"Population ages 80 and above, female",SP.POP.80UP.FE,263009,273963
"Venezuela, RB",VEN,"Population ages 80 and above, male",SP.POP.80UP.MA,148692,155407
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,13952027,13988508
"Venezuela, RB",VEN,"Population, female",SP.POP.TOTL.FE.IN,14260990,14312346
Viet Nam,VNM,"Population ages 0-14, male",SP.POP.0014.MA.IN,12271166,12206339
Viet Nam,VNM,"Population ages 0-14, female",SP.POP.0014.FE.IN,11587278,11482647
Viet Nam,VNM,"Population ages 15-64, male",SP.POP.1564.MA.IN,33362157,33572739
Viet Nam,VNM,"Population ages 15-64, female",SP.POP.1564.FE.IN,34256289,34438939
Viet Nam,VNM,"Population ages 80 and above, female",SP.POP.80UP.FE,1099538,1107447
Viet Nam,VNM,"Population ages 80 and above, male",SP.POP.80UP.MA,424456,423470
Viet Nam,VNM,"Population, male",SP.POP.TOTL.MA.IN,48821207,49150969
Viet Nam,VNM,"Population, female",SP.POP.TOTL.FE.IN,50859448,51201223
Virgin Islands (U.S.),VIR,"Population ages 0-14, male",SP.POP.0014.MA.IN,9035,9009
Virgin Islands (U.S.),VIR,"Population ages 0-14, female",SP.POP.0014.FE.IN,8368,8322
Virgin Islands (U.S.),VIR,"Population ages 15-64, male",SP.POP.1564.MA.IN,31567,31138
Virgin Islands (U.S.),VIR,"Population ages 15-64, female",SP.POP.1564.FE.IN,33450,33111
Virgin Islands (U.S.),VIR,"Population ages 80 and above, female",SP.POP.80UP.FE,2924,3080
Virgin Islands (U.S.),VIR,"Population ages 80 and above, male",SP.POP.80UP.MA,1737,1768
Virgin Islands (U.S.),VIR,"Population, male",SP.POP.TOTL.MA.IN,50595,50142
Virgin Islands (U.S.),VIR,"Population, female",SP.POP.TOTL.FE.IN,54818,54775
West Bank and Gaza,PSE,"Population ages 0-14, male",SP.POP.0014.MA.IN,992032,1009117
West Bank and Gaza,PSE,"Population ages 0-14, female",SP.POP.0014.FE.IN,959339,973003
West Bank and Gaza,PSE,"Population ages 15-64, male",SP.POP.1564.MA.IN,1430375,1469004
West Bank and Gaza,PSE,"Population ages 15-64, female",SP.POP.1564.FE.IN,1475111,1518224
West Bank and Gaza,PSE,"Population ages 80 and above, female",SP.POP.80UP.FE,16626,17747
West Bank and Gaza,PSE,"Population ages 80 and above, male",SP.POP.80UP.MA,10323,10952
West Bank and Gaza,PSE,"Population, male",SP.POP.TOTL.MA.IN,2507671,2567330
West Bank and Gaza,PSE,"Population, female",SP.POP.TOTL.FE.IN,2535941,2598445
World,WLD,"Population ages 0-14, male",SP.POP.0014.MA.IN,1042903389,1039351496
World,WLD,"Population ages 0-14, female",SP.POP.0014.FE.IN,982212569,979861200
World,WLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,2630653913,2657416724
World,WLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,2556089125,2580770912
World,WLD,"Population ages 80 and above, female",SP.POP.80UP.FE,96340169,98504674
World,WLD,"Population ages 80 and above, male",SP.POP.80UP.MA,59158601,60745503
World,WLD,"Population, male",SP.POP.TOTL.MA.IN,4019207903,4054352036
World,WLD,"Population, female",SP.POP.TOTL.FE.IN,3970773617,4007523965
"Yemen, Rep.",YEM,"Population ages 0-14, male",SP.POP.0014.MA.IN,8086414,8317474
"Yemen, Rep.",YEM,"Population ages 0-14, female",SP.POP.0014.FE.IN,7702714,7921823
"Yemen, Rep.",YEM,"Population ages 15-64, male",SP.POP.1564.MA.IN,10854337,11203066
"Yemen, Rep.",YEM,"Population ages 15-64, female",SP.POP.1564.FE.IN,10622282,10960702
"Yemen, Rep.",YEM,"Population ages 80 and above, female",SP.POP.80UP.FE,82363,84874
"Yemen, Rep.",YEM,"Population ages 80 and above, male",SP.POP.80UP.MA,51120,52868
"Yemen, Rep.",YEM,"Population, male",SP.POP.TOTL.MA.IN,19356445,19950332
"Yemen, Rep.",YEM,"Population, female",SP.POP.TOTL.FE.IN,18866431,19440467
Zambia,ZMB,"Population ages 0-14, male",SP.POP.0014.MA.IN,4274866,4346173
Zambia,ZMB,"Population ages 0-14, female",SP.POP.0014.FE.IN,4277782,4348592
Zambia,ZMB,"Population ages 15-64, male",SP.POP.1564.MA.IN,5549929,5752689
Zambia,ZMB,"Population ages 15-64, female",SP.POP.1564.FE.IN,5676305,5882994
Zambia,ZMB,"Population ages 80 and above, female",SP.POP.80UP.FE,24321,24967
Zambia,ZMB,"Population ages 80 and above, male",SP.POP.80UP.MA,12665,12898
Zambia,ZMB,"Population, male",SP.POP.TOTL.MA.IN,9973857,10256248
Zambia,ZMB,"Population, female",SP.POP.TOTL.FE.IN,10179081,10467717
Zimbabwe,ZWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,3363668,3398136
Zimbabwe,ZWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,3322914,3354429
Zimbabwe,ZWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,4043626,4144605
Zimbabwe,ZWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,4759040,4852390
Zimbabwe,ZWE,"Population ages 80 and above, female",SP.POP.80UP.FE,47048,48544
Zimbabwe,ZWE,"Population ages 80 and above, male",SP.POP.80UP.MA,25946,26392
Zimbabwe,ZWE,"Population, male",SP.POP.TOTL.MA.IN,7642717,7780934
Zimbabwe,ZWE,"Population, female",SP.POP.TOTL.FE.IN,8426339,8559888
